SiteName,BuildingName,EntityName,TagName,TagId,TagLogId
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VAB,6B31D32B-4561-4B48-BD7E-0EE1524B72C0,1441
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VAN,9728A247-B106-49D4-A74E-149B9BE91140,1444
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VCN,78A07E56-3AC5-46AB-885F-1695393CCFBC,1446
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,AmpsB,948BC450-0D67-444F-99BB-1896438A744B,1448
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,LOAD_SHED_STATUS,1E031A9F-BEA9-4EC2-AFEC-3C684CA86DD4,1434
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VOLTAGE_BN_THD,3EE0679D-2E6E-46B4-9503-4B1A85A6E53B,1460
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kVARS,AE18B245-BD06-472A-9D2D-65F138EBB23B,1437
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kVAh,E4DA2723-5798-4123-AD95-6DF6BE412A87,1455
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,AmpsC,E58FF175-980D-4C48-A590-70F7A9661D5D,1449
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,CURRENT_B_THD,1101F5F3-F75C-45CA-BA9F-797E7C819086,1453
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VOLTAGE_AN_THD,ABA612E1-0D97-4961-9342-7F86A74ACAA0,1459
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,RUN_LOAD_TEST,864664D9-F452-4E6D-930B-89B7F45E2BC5,1435
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VBN,00081471-609D-4040-8ACB-8C9522695FAF,1445
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,Amps,E47376A9-CFF1-41C2-A81E-9353D21BC1A9,1440
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,EntityStatus,9D5028AE-72A8-4730-9B00-9E5C857D1429,1432
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,ELECTEQUIP_EN,5997F35A-5374-4D24-B1FD-A7F58AEE9750,1451
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kVARh,E1B6AEB5-4997-4F6C-931F-AFA14E84190C,1456
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VCA,C0693CD9-DE32-4CE2-B950-B9F6835CA9B4,1443
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VOLTAGE_CN_THD,451AA1D6-898B-4449-93E9-B9FD675CB68A,1512
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kWh,A552B4FE-B4A3-4A5C-8A6F-BC395DA2D963,1457
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VOLAGE_CN_THD,4A365AD6-7FE4-4F2D-B5EB-C2EFAFC4603C,1458
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,Frequency,8E019119-49CC-4E40-B9F2-CF35258CC3BF,1450
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,COMM_ALARM,C6841D0D-8E37-458D-B153-DADE073AEDFA,1433
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kW,210F0CEF-67D8-4673-BD74-DBD8B06A5E89,1436
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,kVA,7EC7C66E-D177-46FC-A683-E2F06C05192D,1438
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,AmpsA,C51F00AA-88C7-45A7-B974-E40932EEDC76,1447
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,CURRENT_A_THD,845E67E9-DB5F-4CFF-A178-E69103466EFF,1452
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,PowerFactor,C36E081F-AC0F-43A3-8155-E8920943904E,1439
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,VBC,C6724D3D-3253-4083-B1F2-F589D478D4B8,1442
UNIVERSITY OF HAWAII AT MANOA,KELLER HALL,PHYSICAL_SCIENCE_KELLER_COMP_MTR,CURRENT_C_THD,56B097CE-DB52-4279-8924-FC06790264FE,1454
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kVARS,BF426D21-CE94-464F-BBB9-158B075AD33E,919
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,AmpsB,A3FFAFB8-25C7-424F-9873-19988304F11C,930
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_A_TX_THDF,CE78C838-FDCF-4D82-AAF7-1A1650494206,940
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,RUN_LOAD_TEST,A6C8144C-C8F7-48AC-85DF-1BDE3422659D,917
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,Frequency,FABA4671-1C6F-4ECC-A786-21961BEB7A2A,932
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kWh,A5AB129B-D80D-4CFE-BCFA-22A577EE55CE,938
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_C_TX_THDF,97BA4DDB-C98B-44FC-92A9-23B7B753B7A1,944
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VAB,41755A34-3868-4A80-8919-24E749160186,923
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VBN,F3EAC1EB-FC6A-4CE0-9586-2B7E9A467743,927
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PowerFactor,B8B5C518-AE79-47F7-9AD1-3B6A1E6F1587,921
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_A_CF,59CBC05A-9453-4AB5-BA78-406E5F18CC55,939
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,COMM_ALARM,803A5345-5938-4853-B0B9-43BE16394B5E,915
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,AVG_CURRENT_THD,7389F48E-F078-4768-94B4-4F27C58106D7,934
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_B_TX_THDF,41F1D874-E005-4733-9A9B-5228ACEFE3CC,942
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,LOAD_SHED_STATUS,CDC2A96A-B266-4C7C-88E1-6584F8B222F6,916
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VCN,FF4A2603-72BF-41F5-AF10-6676B8AE1368,928
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,Amps,7EB0C81F-EB26-46C8-82C7-7AB2EF3C70D0,922
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kVA,A342C55B-7B2E-43B5-970A-7E2890C944B7,920
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VAN,F20075D0-EF1D-47DA-B782-831A62F85B42,926
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,AVG_VOLTAGE_THD,8AC4EBD2-9E85-4B03-B053-921D18FBFB31,935
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kVAh,B75A3E83-1A65-46A8-A8E4-A94C6FB5B16E,936
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,AmpsC,E48FAA29-7E6E-4CBD-AB5C-A9BFE8E77CB3,931
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kW,CFDE12B0-FA39-4A4F-9A69-AB65F9736DF7,918
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VCA,C8EE18BA-5F49-4348-8285-BEE18920C53F,925
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,EntityStatus,6DDBE3EF-A5C7-4F9D-971D-BF2315BF0523,914
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_B_CF,E4A8D9B0-B290-45A2-A5E1-D10959E92F86,941
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,kVARh,1E6C50FD-6F4D-4979-A5F4-D2D7E2B349D0,937
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,PHASE_C_CF,0FBE7391-3A4B-4B44-A3A9-E526366CA2D7,943
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,ELECTEQUIP_EN,96604C8F-D1C9-4C01-97EC-E86FBC699175,933
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,VBC,AEE47F32-E243-4606-97E3-F5B5F0C27A3D,924
UNIVERSITY OF HAWAII AT MANOA,BIOMEDICAL SCIENCE BLDG,BIOMEDICAL_SCIENCE_MCC_A_MTR,AmpsA,18098B90-DC0D-413F-9305-FD5DF6488357,929
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,LOAD_SHED_STATUS,1D633621-059C-4BC6-A698-0B09AD10C6DA,1005
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,AmpsC,834142A5-E70B-4B70-8421-1B01E820510B,1020
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VAB,468855E8-70BC-40EB-ABAC-21EE42CE6F22,1012
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_B_CF,1B04B216-CDAF-497A-91A7-234A490D0657,1030
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VBN,DE6C0395-FE2F-4531-8F78-23652A0F9F0A,1016
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kVAh,9A9014D1-F9CD-4ADB-89A7-2E81E4597629,1025
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VAN,605D761D-9C91-42FF-9BFB-2F439C7706BD,1015
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_B_TX_THDF,9F0CC4D0-4DB9-4961-947A-30A0C91AEE8E,1031
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,AVG_CURRENT_THD,4B3642F5-DFF8-4EC7-82F5-36CD906638B9,1023
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,COMM_ALARM,77B7D9CF-34EF-4A5E-80F4-387D58D685B9,1004
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kVA,F699188D-A6C6-49AC-9D50-3E5691842294,1009
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_C_TX_THDF,4953E1E3-73BA-4264-AD84-46C76A03F244,1033
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,AVG_VOLTAGE_THD,CDBD66F8-3F19-4E49-A2CA-49B8F42E3FC8,1024
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_C_CF,098D5F90-F078-47CC-9409-5A9DF937CAC4,1032
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,RUN_LOAD_TEST,690799B7-1B48-4011-86B6-74F530BDA985,1006
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VCA,440DC64B-B8BE-49E5-87F3-75A1671081AA,1014
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kVARS,D617C2B5-CEC6-4B97-8F27-80A1635A3628,1008
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,AmpsA,13135BE9-CC6C-4E28-9C08-882735353804,1018
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,EntityStatus,4362FBDB-EB47-4823-80DC-9979813F68C2,1003
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,AmpsB,7034792F-CD36-4E6D-918E-9CFDD23EA2CC,1019
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,Amps,425BC745-4F6D-4FB6-88A6-9D98DEE89803,1011
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_A_CF,F026E5EB-EA21-486A-AEE6-B11CA618E1B0,1028
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kWh,E40AA348-E817-408B-BA6F-B1AA15F9FBAE,1027
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VBC,B04589F6-3524-4519-965C-B7BB9484E056,1013
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kVARh,9718CD5B-F161-4756-B708-B9C43F8D0085,1026
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PowerFactor,5EBFC4BB-432A-4C2C-86D7-C91E4A1DE801,1010
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,kW,C606E148-931D-4488-9138-D9B163FBF42C,1007
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,Frequency,CE319424-FA87-4158-879F-E0885642AA23,1021
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,VCN,140485CA-1199-4ADC-A646-E63C16B3DA1B,1017
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,PHASE_A_TX_THDF,56BB4F84-73C0-45EE-BE71-F8C3762F566E,1029
UNIVERSITY OF HAWAII AT MANOA,DEAN HALL,DEAN_HALL_MAIN_MTR,ELECTEQUIP_EN,E817AEA3-8E32-4D69-8C5B-FB536CABCB1B,1022
UNIVERSITY OF HAWAII AT MANOA,QLCSS,QLCSS_BLDG_KEY_PERF_IND,COMM_ALARM,93DEC811-090A-4CF5-A164-1E17F4EE7BA3,3719
UNIVERSITY OF HAWAII AT MANOA,QLCSS,QLCSS_BLDG_KEY_PERF_IND,WATTS_PER_SQ_FT,AE9445B6-2A29-4A23-B451-7AC8F08985D3,3720
UNIVERSITY OF HAWAII AT MANOA,QLCSS,QLCSS_BLDG_KEY_PERF_IND,kW,8252944F-5CB8-4D42-88F9-D1405CCCDC2B,3717
UNIVERSITY OF HAWAII AT MANOA,QLCSS,QLCSS_BLDG_KEY_PERF_IND,EntityStatus,30F932C7-CD5F-46BA-9CE3-EA0257286C6A,3718
UNIVERSITY OF HAWAII AT MANOA,WIST HALL,WIST_HALL_BLDG_KEY_PERF_IND,kW,6D6060A5-3170-441D-8617-0C0E90E4A712,3765
UNIVERSITY OF HAWAII AT MANOA,WIST HALL,WIST_HALL_BLDG_KEY_PERF_IND,EntityStatus,FAFCF3A5-E7BF-4A5D-BA40-80356502A9F5,3766
UNIVERSITY OF HAWAII AT MANOA,WIST HALL,WIST_HALL_BLDG_KEY_PERF_IND,WATTS_PER_SQ_FT,960CCF1E-6A4C-44A5-A927-A5BF175261FA,3768
UNIVERSITY OF HAWAII AT MANOA,WIST HALL,WIST_HALL_BLDG_KEY_PERF_IND,COMM_ALARM,B75B291C-6ADE-4DE7-8A9D-AD43EB9C3403,3767
KCC,LAMA,KCC_LAMA_INV8,AC_CURRENT_A,7BC69CC9-D537-4BAF-986E-17590C8EA820,3295
KCC,LAMA,KCC_LAMA_INV8,KWH,74D90110-4230-4E76-8BFB-3228C337281C,3298
KCC,LAMA,KCC_LAMA_INV8,AC_CURRENT_B,88D3F8C5-26BB-4261-90E2-5AD74FE572A1,3301
KCC,LAMA,KCC_LAMA_INV8,AC_VOLTS_A,CA9D6D38-FB6A-4C9F-8519-61743B4D6A1B,3300
KCC,LAMA,KCC_LAMA_INV8,AC_VOLTS_B,5954CB23-3951-4767-9857-6FABE9C94D34,3296
KCC,LAMA,KCC_LAMA_INV8,kW,752FBAEA-A0E0-4F07-AE58-84A2A0301EB6,3302
KCC,LAMA,KCC_LAMA_INV8,COMM_ALARM,C8945EF9-1042-4966-AC31-8939C37AF2AD,3364
KCC,LAMA,KCC_LAMA_INV8,AC_VOLTS_C,9DD37A96-8519-4A52-BC9E-9133A9A8A25F,3299
KCC,LAMA,KCC_LAMA_INV8,EntityStatus,7FB7A03C-0877-49EE-9C8E-9F00298B90EF,3294
KCC,LAMA,KCC_LAMA_INV8,Frequency,EE9051F6-B6FC-4956-81FD-C43AFC963F65,3303
KCC,LAMA,KCC_LAMA_INV8,AC_CURRENT_C,164619B5-5070-4209-B7AC-E41A49AF9C9D,3297
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,AmpsC,C448D24D-6BCA-424C-AA15-0591F98EE560,2031
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,AmpsB,9EEA305F-BA51-4D15-8676-0B761423D9FD,2030
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,ELECTEQUIP_EN,7DDCB624-EF5F-4153-858D-23641B35943F,2033
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VAN,4AE36D54-0FDA-478D-8C01-281130F49447,2026
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PowerFactor,0C61593A-8E7E-4509-9188-4723E505F63E,2021
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kVAh,8FF5701C-84CC-4952-92E7-4B6DE5918759,2036
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,COMM_ALARM,E8701A05-1EBF-49D9-BBC7-50333F5C2C9D,2015
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,Frequency,9F104C04-35CF-4945-BC23-592F83ABD83C,2032
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,AVG_CURRENT_THD,4F30D22C-AA0A-43F8-93E3-5BBA9D3D3130,2034
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,EntityStatus,375FC37B-67D7-417E-9E76-5CD8A0CC40B2,2014
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,RUN_LOAD_TEST,B18C38A8-3A36-435A-A7F1-6B22267D45DE,2017
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_C_CF,5C589C1D-858E-4048-BD6A-76B354632768,2043
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kW,C80ADA2B-FE9E-4719-8484-80687DE04A95,2018
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,AVG_VOLTAGE_THD,BCDE6A29-1597-480F-8B23-88D99907F467,2035
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VBC,3BA958D2-AC78-4790-AAAB-8EC50C6109EC,2024
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VBN,DFD707A2-2A3B-4519-BC23-95000C12A0E9,2027
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_B_CF,2EF01EB2-928D-473F-8E69-A171D7A06E16,2041
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,AmpsA,23245AE5-1988-4678-BCAB-A25F007A198E,2029
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_C_TX_THDF,7AB59C77-A544-465D-B8AE-A6C72B58DB77,2044
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kWh,C1C120A1-8507-4BB7-B481-AE067201378D,2038
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,LOAD_SHED_STATUS,EC8D3286-1C25-4493-AE52-B5B0314C3DAA,2016
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VCN,3E79BD7A-7013-484B-80A2-C27938F52DD6,2028
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VAB,8F04E259-2800-4290-BFD3-DF391EDF3A4A,2023
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,Amps,280BE017-3C53-4195-B808-DF3D23172506,2022
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kVARS,F1526EF4-000E-40F3-B27C-E9C48AA75E98,2019
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kVA,E63A12F8-5F3A-46FE-93F2-EDC349D24D39,2020
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,kVARh,EAD9FFEB-5E7A-40D6-997A-EE3220C905EF,2037
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_A_CF,CB60EBB4-E455-45EC-8752-F1D154683A0E,2039
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_A_TX_THDF,A9B83B18-17A0-460D-BD1F-F27531FA694F,2040
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,PHASE_B_TX_THDF,FBAFBB0B-D781-4216-8F97-F2D7ABEFCBDD,2042
UNIVERSITY OF HAWAII AT MANOA,MARINE SCIENCE,MARINE_SCIENCE_MAIN_B_MTR,VCA,C8FF30F5-96CC-43DA-8587-F6B85173EA94,2025
UNIVERSITY OF HAWAII AT MANOA,KRAUSS PRI BLDG 2,KRAUSS_PRI_BLDG_KEY_PERF_IND,EntityStatus,4190A6DB-3C84-47D5-9140-3F92E60E621C,3674
UNIVERSITY OF HAWAII AT MANOA,KRAUSS PRI BLDG 2,KRAUSS_PRI_BLDG_KEY_PERF_IND,WATTS_PER_SQ_FT,BB896328-FED3-400C-B810-6B1AADB79101,3676
UNIVERSITY OF HAWAII AT MANOA,KRAUSS PRI BLDG 2,KRAUSS_PRI_BLDG_KEY_PERF_IND,COMM_ALARM,30400EAC-3BD2-4DC8-8ACB-8962E8157C04,3675
UNIVERSITY OF HAWAII AT MANOA,KRAUSS PRI BLDG 2,KRAUSS_PRI_BLDG_KEY_PERF_IND,kW,D974E2EA-C2E4-4440-9BD7-A5E856FE65D2,3673
KCC,ILIAHI,KCC_ILIAHI_INV0,EntityStatus,3314A813-9604-4347-9C88-267A4E2E6B10,3174
KCC,ILIAHI,KCC_ILIAHI_INV0,AC_CURRENT_A,B20D0B25-C545-4D6E-966F-35BC2FB2FD52,3180
KCC,ILIAHI,KCC_ILIAHI_INV0,AC_VOLTS_B,62BC191B-B110-45CF-9810-4083B5841464,3178
KCC,ILIAHI,KCC_ILIAHI_INV0,AC_CURRENT_C,BD86CB5D-B4B4-462F-A63E-4FD97A59172E,3182
KCC,ILIAHI,KCC_ILIAHI_INV0,KWH,81E3BE36-7B45-477A-8705-7B52BEDEB186,3175
